submission,_elapsed,ip_address,user_agent,orig,userid,lastupdated,mygroup,status,om1,om2,sl1,sl2,sl3,sl4,topic,numcompleted,teacher,typedelib,uniqueid,pips1,pips2,pips3,pips4,similar,pips5
1,266672,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631301,1631301,1551371735,,,85,78,68,73,67,78,4,1,4,3,K08102003,68,26,100,71,44,43
1,274783,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631299,1631299,1551371735,,,80,50,77,75,73,73,4,1,4,3,C05062003,100,50,100,100,81,50
1,255150,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631303,1631303,1551371735,,,65,59,85,100,39,88,4,1,4,3,d11192002,85,13,93,100,98,50
1,245750,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631305,1631305,1551371738,,,50,50,50,50,50,50,4,1,4,3,b07102003,57,50,50,50,50,50
1,273408,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631300,1631300,1551371741,,,57,60,59,49,58,58,8,1,4,3,D11132002,50,44,56,67,60,58
1,323693,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631296,1631296,1551371759,,,67,45,79,42,92,73,4,1,4,3,a020303,58,61,25,43,41,56
1,267079,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631306,1631306,1551371766,,,54,36,50,41,50,50,NULL,1,4,3,t02132003,35,62,38,50,25,23
1,72765,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631311,1631311,1551371769,,,50,50,50,50,50,50,4,1,4,3,L07172003,50,50,50,50,50,50
1,363351,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631292,1631292,1551371771,,,73,39,72,82,88,66,4,1,4,3,j12202002,35,0,81,66,77,50
1,201112,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631310,1631310,1551371786,,,77,24,62,70,69,74,4,1,4,3,S 02/06/03,100,8,21,100,65,76
1,125588,66.250.190.33,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1631318,1631318,1551373143,,,98,57,54,77,82,83,NULL,NULL,NULL,NULL,N02192001,66,27,28,80,29,30
1,157543,162.243.163.136,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1631319,1631319,1551373230,,,90,88,50,99,100,100,6,2,10,3,d05172001,71,0,86,98,33,76
1,118417,99.203.16.39,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1631320,1631320,1551374224,,,50,50,50,50,50,50,6,NULL,NULL,1,j06032000,50,50,50,50,50,50
1,7242,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631335,1631335,1551376023,,,82,66,68,63,29,50,4,1,4,3,L12112002,58,34,0,68,68,46
1,49506,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631330,1631330,1551376035,,,79,86,85,80,80,84,4,1,4,3,v07272003,100,75,75,77,79,74
1,55722,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631329,1631329,1551376040,,,100,81,100,100,100,100,4,1,4,3,k06072003,100,100,100,100,100,100
1,49188,204.228.117.202,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631332,1631332,1551376040,,,97,96,35,76,81,100,4,1,4,1,d06102002,71,100,100,91,100,73
1,73997,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631328,1631328,1551376056,,,61,38,64,65,65,64,4,1,4,3,y09152003,67,37,70,70,33,71
1,121188,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631331,1631331,1551376110,,,100,0,50,42,100,99,4,1,4,3,k11032002,100,0,100,0,100,50
1,76509,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631334,1631334,1551376080,,,81,66,69,68,64,62,3,1,4,3,j10252002,93,14,85,86,67,70
1,85671,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631333,1631333,1551376080,,,79,91,60,73,36,87,4,1,4,3,a04022003,94,44,80,87,81,72
1,60472,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631338,1631338,1551376085,,,100,57,95,64,58,85,8,1,4,3,D11132002,55,61,86,68,60,63
1,84777,204.228.117.199,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631337,1631337,1551376106,,,100,100,100,100,100,100,4,1,4,3,D02272003,100,0,100,100,49,100
1,74817,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631340,1631340,1551376120,,,74,64,64,69,62,77,4,1,4,3,s02062003,100,0,15,96,29,50
1,94104,204.228.117.203,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631341,1631341,1551376141,,,50,75,77,85,81,50,4,1,4,3,d11192002,96,0,100,100,50,94
1,33954,204.228.117.198,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631348,1631348,1551376141,,,100,50,50,50,50,50,4,1,4,3,c05062003,50,50,50,50,62,94
1,48934,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631346,1631346,1551376148,,,66,44,80,75,16,75,4,1,4,3,j03202003,79,44,94,36,69,39
1,101920,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631343,1631343,1551376157,,,73,70,47,59,62,78,4,1,4,3,a020303,54,60,65,71,36,66
1,145287,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631336,1631336,1551376162,,,87,74,75,87,97,74,4,1,4,3,K08102003,77,23,70,79,50,43
1,84538,204.228.117.205,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631347,1631347,1551376188,,,74,73,79,90,84,91,4,NULL,NULL,NULL,,100,0,100,100,72,26
1,124190,204.228.117.197,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631344,1631344,1551376190,,,92,91,19,77,94,100,4,1,4,NULL,j12202002,84,0,66,96,100,37
1,115440,204.228.117.204,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631345,1631345,1551376192,,,100,70,33,38,100,33,4,2,4,3,R05032003,100,21,0,100,69,0
1,177993,204.228.117.200,"Mozilla/5.0 (X11; CrOS x86_64 11021.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36",1631342,1631342,1551376230,,,60,77,75,84,81,80,4,1,4,3, C06-14-03,50,76,25,78,77,30
NULL,NULL,NULL,NULL,NULL,1631799,1551648467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0
1,180461,166.113.128.70,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0,1631997,1631997,1551739484,,,100,50,100,71,72,71,3,1,2,2,A08191988,49,0,100,100,0,0
1,252168,166.137.125.90,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1631998,1631998,1551739739,,,78,88,100,95,80,49,3,2,2,2,S01101969,94,22,99,94,68,14
1,299673,67.142.96.153,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1632001,1632001,1551740343,,,94,91,92,50,50,62,3,1,2,3,M11131956,16,76,19,86,66,50
1,193809,73.153.247.174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",1632002,1632002,1551740348,,,50,63,78,78,59,79,3,1,2,2,j11191961,58,58,68,56,79,61
NULL,NULL,NULL,NULL,NULL,1632006,1551740878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0
1,213907,169.133.140.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36",1632004,1632004,1551741066,,,100,100,78,69,63,64,3,2,2,2,e07071995,50,33,82,83,62,50
1,117875,169.133.140.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36",1632008,1632008,1551741611,,,100,100,76,76,100,89,3,2,2,2,D08301997,100,35,100,100,41,61
1,228272,73.203.77.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",1632010,1632010,1551742292,,,100,100,100,82,82,100,3,1,2,2,c02101969,100,24,50,100,23,50
1,138558,73.133.196.248,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632032,1632032,1551755255,,,88,87,37,85,83,88,6,1,10,1,d112101,88,22,78,100,16,41
1,148178,67.176.106.62,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36",1632088,1632088,1551790055,,,100,100,100,100,100,100,3,1,2,3,d09301953,100,100,100,100,0,18
1,102192,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",1632097,1632097,1551793068,,,49,63,74,73,32,73,4,4,15,1,B12212003,33,73,50,39,91,58
1,92261,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632105,1632105,1551793074,,,89,35,100,88,100,80,4,1,15,2,R06301974,79,87,100,78,22,18
1,115087,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632098,1632098,1551793083,,,74,90,84,100,81,100,4,4,15,1,m081703,75,68,100,55,35,66
1,129789,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632092,1632092,1551793087,,,44,93,47,62,84,81,4,4,15,1,A08202003,60,58,77,43,55,65
1,141529,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632093,1632093,1551793100,,,78,100,62,78,78,61,4,4,15,1,a03252003,91,60,82,81,59,60
1,143151,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632094,1632094,1551793102,,,87,63,41,81,100,74,4,4,15,1,C05052003,71,65,100,75,100,36
1,118907,50.225.39.79,"Mozilla/5.0 (Linux; Android 8.0.0; XT1650) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632106,1632106,1551793105,,,62,67,57,68,61,64,4,4,15,1,i02102003,63,35,67,73,60,50
1,110182,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632109,1632109,1551793105,,,98,48,86,94,97,97,4,4,15,1,S02202003,97,15,82,97,50,65
1,145614,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632095,1632095,1551793110,,,97,95,77,89,96,99,4,4,15,1,h12122002,100,12,50,85,29,50
1,138503,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632102,1632102,1551793115,,,38,73,97,70,74,54,4,4,15,1,J08222003,76,31,78,88,57,65
1,140517,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1",1632103,1632103,1551793119,,,100,71,37,71,100,100,4,4,15,1,s05242003,60,86,81,75,15,78
1,130205,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632108,1632108,1551793122,,,81,69,67,64,73,45,4,4,15,1,A05072003,89,31,86,55,58,58
1,133657,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632111,1632111,1551793133,,,58,75,76,66,74,59,4,4,15,1,E06192003,80,50,88,63,44,79
1,167430,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632100,1632100,1551793137,,,57,76,86,100,59,78,4,4,15,3,i08202003,90,8,34,100,70,34
1,122062,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632113,1632113,1551793137,,,50,50,50,50,50,70,4,4,15,1,H04112003,36,41,66,65,47,68
1,140861,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632110,1632110,1551793139,,,100,100,100,100,100,100,4,4,15,1,k12132002,100,26,100,100,73,38
1,164667,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Snapchat/10.52.0.23 (iPhone10,2; iOS 12.1.4; gzip)",1632104,1632104,1551793145,,,71,68,78,80,79,86,4,4,15,1,i07182003,83,14,13,82,100,85
1,177131,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632099,1632099,1551793146,,,68,72,79,94,67,69,4,4,15,1,r08122003,76,33,81,67,78,17
1,176124,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632101,1632101,1551793152,,,85,88,98,77,75,86,6,4,19,1,8/29/2003 NS,63,10,24,91,70,30
1,166140,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632107,1632107,1551793153,,,98,100,79,100,88,100,4,4,15,1,S08042003,75,19,92,93,53,75
1,123881,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632118,1632118,1551793161,,,45,100,41,57,61,40,4,4,15,3,g05142003,100,36,82,100,0,50
1,132281,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Snapchat/10.51.0.23 (iPhone8,2; iOS 12.1.2; gzip)",1632116,1632116,1551793161,,,92,82,67,63,61,72,4,4,15,1,F9272002,66,32,92,71,77,27
1,150049,50.225.39.79,"Mozilla/5.0 (Linux; Android 9; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632114,1632114,1551793174,,,94,95,93,69,69,69,4,4,15,1,,90,39,93,50,51,16
1,169617,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632112,1632112,1551793181,,,83,94,92,87,91,100,4,4,15,1,A042203,83,7,91,90,19,50
1,159827,50.225.39.80,"Mozilla/5.0 (Linux; Android 9; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632115,1632115,1551793187,,,97,32,82,100,100,64,4,4,15,3,m05192003,62,56,20,88,95,98
1,125671,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632119,1632119,1551793188,,,72,100,85,63,50,50,4,4,NULL,1,a030903,75,55,100,68,100,23
1,164079,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632117,1632117,1551793197,,,50,66,63,65,38,63,4,4,15,1,K08/07/2003,34,41,56,51,76,58
1,54185,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632138,1632138,1551798503,,,65,73,71,76,73,79,4,1,15,2,J09151988,72,71,73,68,63,65
1,65907,50.225.39.79,"Mozilla/5.0 (Linux; Android 9; SM-G965U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632134,1632134,1551798509,,,81,91,91,91,93,89,4,4,15,1,,93,22,89,91,28,88
1,62586,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632141,1632141,1551798522,,,85,90,92,91,87,87,4,4,15,NULL,m081703,88,87,82,84,43,67
1,77434,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632137,1632137,1551798526,,,58,76,62,65,69,78,4,4,15,1,A08202003,69,46,71,57,42,61
1,63515,50.225.39.79,"Mozilla/5.0 (Linux; Android 8.0.0; XT1650) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632143,1632143,1551798526,,,69,57,63,64,54,60,4,4,15,1,i02102003,58,48,63,63,42,54
1,97305,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632132,1632132,1551798533,,,59,60,70,50,70,50,4,4,15,1,j11262002,54,42,61,69,50,65
1,84280,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632139,1632139,1551798534,,,100,70,91,100,79,100,4,4,15,1,C05052003,81,80,100,100,72,25
1,94028,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632133,1632133,1551798535,,,80,81,100,94,87,86,4,4,15,1,a03252003,100,25,90,100,31,50
1,68479,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632147,1632147,1551798541,,,91,88,94,93,88,88,4,4,15,1,J08222003,95,26,88,83,85,87
1,75699,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632144,1632144,1551798541,,,94,90,90,92,91,91,4,4,15,1,h12122002,96,10,50,98,22,50
1,96365,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632140,1632140,1551798548,,,50,85,100,100,100,100,4,4,15,1,k12132002,100,0,100,100,34,21
1,91581,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632142,1632142,1551798553,,,89,50,100,100,100,100,4,4,15,3,i08202003,86,4,30,100,100,30
1,71873,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632151,1632151,1551798556,,,100,100,100,100,81,100,4,4,15,1,L10012002,100,18,84,100,27,76
1,112211,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632136,1632136,1551798558,,,89,28,86,50,100,58,4,4,15,1,s04072003,72,68,53,100,72,50
1,93952,50.225.39.80,"Mozilla/5.0 (Linux; Android 9; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Mobile Safari/537.36",1632145,1632145,1551798560,,,100,98,100,99,98,99,4,4,15,3,m05192003,88,46,91,99,66,96
1,89330,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632150,1632150,1551798568,,,78,78,90,86,72,80,4,4,15,1,o05042004,80,27,82,82,81,49
1,84816,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632152,1632152,1551798570,,,76,83,77,89,92,78,3,4,15,1,A05072003,87,33,87,68,44,56
1,98029,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632148,1632148,1551798571,,,88,100,96,100,94,100,4,4,15,1,S08042003,84,11,92,92,71,75
1,67291,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632155,1632155,1551798571,,,98,37,97,97,98,98,4,4,15,1,S02202003,97,3,76,96,50,75
1,79942,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632153,1632153,1551798572,,,94,83,88,83,50,50,4,4,NULL,1,,100,28,89,83,95,25
1,101855,50.225.39.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632149,1632149,1551798576,,,99,63,78,69,91,72,4,NULL,15,1,H04112003,74,28,66,65,39,43
1,125427,50.225.39.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1632146,1632146,1551798593,,,83,62,85,73,54,64,4,4,15,1,R07082003,80,55,73,56,69,74
